code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source,is_core_candidate
301307,美利信,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,57.89,72.469,1.30171,0.46187,0.2651,0.5,无,无,1.362,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
603125,常青科技,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,25.84,2.745,0.55863,0.18164,0.0144,0.968,无,无,1.006,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
603650,彤程新材,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,59.6,28.644,0.03581,0.16655,0.20268,0.516,无,无,1.015,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
603728,鸣志电器,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,70.0,220.932,0.09014,-0.41242,0.01177,0.0,无,无,1.723,强,,差价位于零轴上方；60日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,,120日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
605589,圣泉集团,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,45.0,26.078,0.518,0.34531,0.02367,0.644,无,无,1.014,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
688206,概伦电子,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,45.04,17.946,0.09205,-0.06808,0.00922,0.624,无,无,2.778,强,,差价位于零轴上方；60日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,,120日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
688392,骄成超声,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,157.17,58.42,0.87887,0.29895,0.35218,0.424,无,无,1.311,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
688486,龙迅股份,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,83.3,67.761,0.67995,-0.02331,0.01803,0.0,无,无,1.731,强,,差价位于零轴上方；60日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,,120日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
688981,中芯国际,2026-05-26,000300,64,观察,信号不完整，等待价格或差价进一步确认,149.18,180.118,0.71594,-0.12103,0.17588,0.0,无,无,1.6,强,,差价位于零轴上方；60日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,,120日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
002831,裕同科技,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,39.86,30.766,0.54019,0.36028,0.14382,0.592,无,无,1.614,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
301095,广立微,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,104.39,-48.139,0.24921,0.10912,-0.00617,1.0,无,无,1.544,强,一年内涨幅过大,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
301458,钧崴电子,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,46.9,-0.635,0.23449,0.17271,-0.03716,0.996,无,无,1.221,强,,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
600360,华微电子,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,10.58,16.944,0.37141,0.25426,0.03987,0.392,无,无,1.854,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
600563,法拉电子,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,162.51,-20.065,0.12046,0.12761,-0.03832,1.0,无,无,1.28,强,,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
603290,斯达半导,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,132.94,-50.031,0.01313,0.02701,-0.0307,1.0,无,无,1.201,强,,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
603693,江苏新能,2026-05-26,000300,63,观察,信号不完整，等待价格或差价进一步确认,17.87,-11.262,0.07843,0.18635,-0.04933,0.988,无,无,1.224,强,,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
001301,尚太科技,2026-05-26,000300,62,观察,信号不完整，等待价格或差价进一步确认,90.28,67.644,0.10327,-0.16417,0.24002,0.016,无,120日,0.823,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5,120日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
